AIRLINE,AIRLINE_P,DEST_AIRPORT,DEST_AIRPORT_P,Delays,YEAR,MONTH,Flight_Status
EV,5,HRL,48,137.0,2017,4,Delayed
EV,5,CMH,23,27.0,2017,4,Normal
EV,5,HOB,47,65.0,2017,4,Delayed
EV,5,AMA,3,100.0,2017,4,Delayed
OO,10,DSM,33,48.0,2017,4,Delayed
OO,10,XNA,117,38.0,2017,4,Normal
OO,10,BNA,10,360.0,2017,4,Delayed
NK,8,TPA,112,118.0,2017,4,Delayed
NK,8,ATL,6,79.0,2017,4,Delayed
AA,1,CLT,22,27.0,2017,4,Normal
DL,4,ATL,6,135.0,2017,4,Delayed
NK,8,SAN,97,256.0,2017,4,Delayed
NK,8,DTW,34,200.0,2017,4,Delayed
NK,8,DEN,30,428.0,2017,4,Delayed
UA,11,EWR,38,22.0,2017,4,Normal
UA,11,AUS,7,117.0,2017,4,Delayed
UA,11,FLL,39,79.0,2017,4,Delayed
UA,11,FLL,39,60.0,2017,4,Delayed
UA,11,TPA,112,95.0,2017,4,Delayed
UA,11,SMF,108,62.0,2017,4,Delayed
UA,11,FLL,39,56.0,2017,4,Delayed
AA,1,DFW,31,445.0,2017,4,Delayed
EV,5,OMA,81,157.0,2017,4,Delayed
F9,6,PHL,87,307.0,2017,4,Delayed
EV,5,OMA,81,15.0,2017,4,Normal
AA,1,CLT,22,38.0,2017,4,Delayed
AA,1,PHL,87,133.0,2017,4,Delayed
EV,5,XNA,117,136.0,2017,4,Delayed
EV,5,CLE,20,22.0,2017,4,Normal
NK,8,ATL,6,21.0,2017,4,Normal
OO,10,BOI,11,50.0,2017,4,Delayed
DL,4,ATL,6,81.0,2017,4,Delayed
DL,4,SLC,107,273.0,2017,4,Delayed
DL,4,ATL,6,247.0,2017,4,Delayed
DL,4,ATL,6,161.0,2017,4,Delayed
DL,4,ATL,6,107.0,2017,4,Delayed
NK,8,SAN,97,85.0,2017,4,Delayed
NK,8,FLL,39,438.0,2017,4,Delayed
NK,8,DTW,34,184.0,2017,4,Delayed
EV,5,CLL,21,22.0,2017,4,Normal
UA,11,IAD,50,329.0,2017,4,Delayed
UA,11,SEA,101,38.0,2017,4,Normal
UA,11,IAD,50,112.0,2017,4,Delayed
UA,11,MSY,76,157.0,2017,4,Delayed
UA,11,SFO,102,55.0,2017,4,Delayed
UA,11,ORD,83,104.0,2017,4,Delayed
UA,11,LGA,63,39.0,2017,4,Normal
UA,11,EWR,38,377.0,2017,4,Delayed
UA,11,DEN,30,20.0,2017,4,Normal
UA,11,SNA,109,39.0,2017,4,Normal
UA,11,SMF,108,69.0,2017,4,Delayed
UA,11,LGA,63,97.0,2017,4,Delayed
UA,11,TPA,112,138.0,2017,4,Delayed
UA,11,TPA,112,38.0,2017,4,Delayed
UA,11,ORD,83,453.0,2017,4,Delayed
UA,11,SAN,97,62.0,2017,4,Delayed
UA,11,FLL,39,120.0,2017,4,Delayed
AA,1,MIA,71,267.0,2017,4,Delayed
EV,5,HOB,47,48.0,2017,4,Delayed
EV,5,TYS,115,89.0,2017,4,Delayed
EV,5,CRP,25,17.0,2017,4,Normal
OO,10,ORD,83,103.0,2017,4,Delayed
OO,10,ORD,83,243.0,2017,4,Delayed
OO,10,MSP,75,22.0,2017,4,Normal
UA,11,PHX,88,34.0,2017,4,Normal
UA,11,SNA,109,82.0,2017,4,Delayed
UA,11,DEN,30,94.0,2017,4,Delayed
UA,11,ORD,83,60.0,2017,4,Delayed
UA,11,SAT,98,44.0,2017,4,Delayed
UA,11,TUS,114,15.0,2017,4,Normal
UA,11,SNA,109,30.0,2017,4,Normal
UA,11,LAX,58,39.0,2017,4,Normal
UA,11,EWR,38,93.0,2017,4,Delayed
UA,11,LAX,58,23.0,2017,4,Normal
UA,11,LAS,57,20.0,2017,4,Normal
UA,11,DFW,31,158.0,2017,4,Delayed
UA,11,BOS,12,173.0,2017,4,Delayed
UA,11,ORD,83,142.0,2017,4,Delayed
UA,11,AUS,7,66.0,2017,4,Delayed
UA,11,BWI,15,69.0,2017,4,Delayed
UA,11,ORD,83,227.0,2017,4,Delayed
UA,11,SAT,98,67.0,2017,4,Delayed
UA,11,SFO,102,24.0,2017,4,Normal
UA,11,SAN,97,39.0,2017,4,Normal
UA,11,LGA,63,218.0,2017,4,Delayed
UA,11,DEN,30,117.0,2017,4,Delayed
UA,11,ORD,83,206.0,2017,4,Delayed
UA,11,MCO,68,134.0,2017,4,Delayed
UA,11,FLL,39,356.0,2017,4,Delayed
UA,11,MCO,68,507.0,2017,4,Delayed
AA,1,DFW,31,54.0,2017,4,Normal
AA,1,MIA,71,37.0,2017,4,Normal
EV,5,PNS,90,47.0,2017,4,Delayed
EV,5,CAE,17,51.0,2017,4,Delayed
EV,5,LIT,64,142.0,2017,4,Delayed
EV,5,MSP,75,873.0,2017,4,Delayed
NK,8,ORD,83,365.0,2017,4,Delayed
OO,10,MSP,75,48.0,2017,4,Normal
OO,10,SLC,107,186.0,2017,4,Delayed
OO,10,BOI,11,50.0,2017,4,Normal
OO,10,BNA,10,53.0,2017,4,Delayed
OO,10,CVG,27,42.0,2017,4,Normal
OO,10,ABQ,0,118.0,2017,4,Delayed
OO,10,HRL,48,91.0,2017,4,Delayed
OO,10,ATL,6,22.0,2017,4,Normal
OO,10,DFW,31,283.0,2017,4,Delayed
DL,4,ATL,6,36.0,2017,4,Normal
NK,8,MSY,76,1854.0,2017,4,Delayed
NK,8,DTW,34,200.0,2017,4,Delayed
AA,1,DFW,31,235.0,2017,4,Delayed
EV,5,GPT,40,37.0,2017,4,Delayed
EV,5,VPS,116,58.0,2017,4,Delayed
UA,11,EWR,38,105.0,2017,4,Delayed
EV,5,ELP,37,59.0,2017,4,Delayed
EV,5,MLU,73,1613.0,2017,4,Delayed
EV,5,ELP,37,1375.0,2017,4,Delayed
EV,5,LBB,59,38.0,2017,4,Normal
UA,11,IAD,50,448.0,2017,4,Delayed
UA,11,EWR,38,42.0,2017,4,Delayed
UA,11,ORD,83,173.0,2017,4,Delayed
UA,11,MFE,70,30.0,2017,4,Normal
UA,11,HNL,46,38.0,2017,4,Normal
UA,11,MCO,68,186.0,2017,4,Delayed
UA,11,IAD,50,59.0,2017,4,Delayed
UA,11,MFE,70,59.0,2017,4,Delayed
UA,11,MIA,71,172.0,2017,4,Delayed
UA,11,SEA,101,152.0,2017,4,Delayed
UA,11,ORD,83,159.0,2017,4,Delayed
UA,11,MSY,76,208.0,2017,4,Delayed
UA,11,SAT,98,30.0,2017,4,Normal
UA,11,DEN,30,197.0,2017,4,Delayed
UA,11,TUS,114,25.0,2017,4,Normal
UA,11,EWR,38,38.0,2017,4,Normal
UA,11,IAD,50,146.0,2017,4,Delayed
UA,11,EWR,38,102.0,2017,4,Delayed
UA,11,SNA,109,64.0,2017,4,Delayed
UA,11,DEN,30,185.0,2017,4,Delayed
UA,11,AUS,7,48.0,2017,4,Delayed
UA,11,DCA,29,68.0,2017,4,Delayed
UA,11,DFW,31,17.0,2017,4,Normal
UA,11,PHX,88,131.0,2017,4,Delayed
UA,11,MIA,71,91.0,2017,4,Delayed
UA,11,DEN,30,26.0,2017,4,Normal
UA,11,MSY,76,104.0,2017,4,Delayed
UA,11,SMF,108,111.0,2017,4,Delayed
UA,11,LAS,57,51.0,2017,4,Delayed
UA,11,LAX,58,43.0,2017,4,Delayed
UA,11,FLL,39,278.0,2017,4,Delayed
UA,11,SAT,98,36.0,2017,4,Delayed
UA,11,LGA,63,151.0,2017,4,Delayed
UA,11,AUS,7,60.0,2017,4,Delayed
UA,11,MCI,67,38.0,2017,4,Normal
UA,11,SFO,102,50.0,2017,4,Normal
UA,11,BWI,15,103.0,2017,4,Delayed
UA,11,FLL,39,120.0,2017,4,Delayed
UA,11,JAX,55,31.0,2017,4,Normal
UA,11,BOS,12,190.0,2017,4,Delayed
UA,11,MCO,68,121.0,2017,4,Delayed
UA,11,DEN,30,27.0,2017,4,Normal
UA,11,TPA,112,40.0,2017,4,Normal
UA,11,LAS,57,39.0,2017,4,Delayed
UA,11,SMF,108,29.0,2017,4,Normal
UA,11,LAX,58,251.0,2017,4,Delayed
UA,11,SEA,101,249.0,2017,4,Delayed
UA,11,TPA,112,164.0,2017,4,Delayed
UA,11,SAT,98,139.0,2017,4,Delayed
UA,11,AUS,7,191.0,2017,4,Delayed
UA,11,SAN,97,145.0,2017,4,Delayed
UA,11,DEN,30,31.0,2017,4,Normal
UA,11,PHX,88,63.0,2017,4,Delayed
UA,11,LAX,58,30.0,2017,4,Normal
UA,11,PDX,86,21.0,2017,4,Normal
UA,11,SNA,109,338.0,2017,4,Delayed
UA,11,SJC,105,25.0,2017,4,Normal
UA,11,SFO,102,51.0,2017,4,Delayed
UA,11,FLL,39,50.0,2017,4,Delayed
UA,11,PHL,87,159.0,2017,4,Delayed
UA,11,BOS,12,121.0,2017,4,Delayed
AA,1,PHL,87,32.0,2017,4,Normal
AA,1,DFW,31,114.0,2017,4,Delayed
F9,6,DEN,30,96.0,2017,4,Delayed
EV,5,JAN,54,106.0,2017,4,Delayed
EV,5,ELP,37,32.0,2017,4,Normal
EV,5,PNS,90,167.0,2017,4,Delayed
EV,5,GRK,41,262.0,2017,4,Delayed
EV,5,LFT,62,18.0,2017,4,Normal
EV,5,AMA,3,214.0,2017,4,Delayed
EV,5,XNA,117,167.0,2017,4,Delayed
EV,5,JAN,54,57.0,2017,4,Delayed
EV,5,CLE,20,65.0,2017,4,Delayed
EV,5,CLE,20,217.0,2017,4,Delayed
EV,5,GRR,42,43.0,2017,4,Normal
EV,5,LIT,64,27.0,2017,4,Normal
EV,5,MLU,73,39.0,2017,4,Normal
EV,5,TYS,115,767.0,2017,4,Delayed
EV,5,TUL,113,230.0,2017,4,Delayed
EV,5,ORF,84,408.0,2017,4,Delayed
EV,5,LBB,59,83.0,2017,4,Delayed
EV,5,GSP,43,152.0,2017,4,Delayed
EV,5,LFT,62,150.0,2017,4,Delayed
EV,5,CMH,23,163.0,2017,4,Delayed
DL,4,ATL,6,103.0,2017,4,Delayed
DL,4,ATL,6,53.0,2017,4,Delayed
DL,4,ATL,6,163.0,2017,4,Delayed
NK,8,LAS,57,35.0,2017,4,Normal
NK,8,LAS,57,266.0,2017,4,Delayed
NK,8,LAX,58,56.0,2017,4,Delayed
NK,8,TPA,112,50.0,2017,4,Normal
NK,8,LAX,58,540.0,2017,4,Delayed
NK,8,ATL,6,54.0,2017,4,Delayed
AA,1,MIA,71,15.0,2017,4,Normal
AA,1,CLT,22,70.0,2017,4,Normal
AA,1,DFW,31,181.0,2017,4,Delayed
AA,1,MIA,71,64.0,2017,4,Delayed
OO,10,ORD,83,439.0,2017,4,Delayed
OO,10,ORD,83,46.0,2017,4,Normal
OO,10,DTW,34,120.0,2017,4,Delayed
OO,10,MSP,75,105.0,2017,4,Delayed
OO,10,MSP,75,451.0,2017,4,Delayed
OO,10,DTW,34,71.0,2017,4,Delayed
OO,10,COS,24,15.0,2017,4,Normal
OO,10,PSP,91,15.0,2017,4,Normal
OO,10,BNA,10,25.0,2017,4,Normal
OO,10,ABQ,0,83.0,2017,4,Delayed
OO,10,OKC,80,58.0,2017,4,Delayed
OO,10,CVG,27,52.0,2017,4,Normal
OO,10,ATL,6,22.0,2017,4,Normal
OO,10,COS,24,31.0,2017,4,Normal
OO,10,AUS,7,241.0,2017,4,Delayed
OO,10,DFW,31,85.0,2017,4,Delayed
NK,8,MSY,76,15.0,2017,4,Normal
NK,8,FLL,39,55.0,2017,4,Normal
AA,1,DFW,31,50.0,2017,4,Normal
AA,1,CLT,22,33.0,2017,4,Normal
AA,1,DFW,31,166.0,2017,4,Delayed
EV,5,ICT,51,29.0,2017,4,Normal
EV,5,AEX,1,108.0,2017,4,Delayed
EV,5,TUL,113,42.0,2017,4,Delayed
EV,5,MOB,74,149.0,2017,4,Delayed
EV,5,BRO,13,33.0,2017,4,Normal
EV,5,BHM,9,88.0,2017,4,Delayed
EV,5,GPT,40,102.0,2017,4,Delayed
EV,5,JAN,54,72.0,2017,4,Normal
EV,5,CRP,25,266.0,2017,4,Delayed
EV,5,PNS,90,99.0,2017,4,Delayed
EV,5,LRD,65,215.0,2017,4,Delayed
EV,5,BHM,9,79.0,2017,4,Delayed
EV,5,IND,52,36.0,2017,4,Normal
EV,5,AEX,1,94.0,2017,4,Delayed
EV,5,MKE,72,59.0,2017,4,Normal
EV,5,CLL,21,35.0,2017,4,Normal
EV,5,CRP,25,326.0,2017,4,Delayed
AA,1,DFW,31,19.0,2017,4,Normal
AA,1,DFW,31,95.0,2017,4,Delayed
EV,5,BTR,14,70.0,2017,4,Delayed
EV,5,CRW,26,33.0,2017,4,Normal
EV,5,STL,110,174.0,2017,4,Delayed
EV,5,SDF,100,28.0,2017,4,Normal
EV,5,AMA,3,71.0,2017,4,Delayed
EV,5,GRK,41,62.0,2017,4,Delayed
EV,5,LCH,60,56.0,2017,4,Delayed
EV,5,HRL,48,20.0,2017,4,Normal
EV,5,CMH,23,58.0,2017,4,Delayed
EV,5,CAE,17,141.0,2017,4,Delayed
EV,5,BHM,9,43.0,2017,4,Delayed
EV,5,BHM,9,413.0,2017,4,Delayed
EV,5,SHV,104,263.0,2017,4,Delayed
EV,5,HRL,48,196.0,2017,4,Delayed
EV,5,MAF,66,76.0,2017,4,Delayed
EV,5,MEM,69,53.0,2017,4,Delayed
EV,5,MOB,74,311.0,2017,4,Delayed
EV,5,ABQ,0,15.0,2017,4,Normal
EV,5,AMA,3,50.0,2017,4,Normal
EV,5,MSP,75,187.0,2017,4,Delayed
EV,5,MSP,75,202.0,2017,4,Delayed
EV,5,PNS,90,68.0,2017,4,Delayed
AA,1,MIA,71,172.0,2017,4,Delayed
OO,10,ABQ,0,137.0,2017,4,Delayed
EV,5,ICT,51,52.0,2017,4,Delayed
EV,5,TUL,113,55.0,2017,4,Delayed
EV,5,MAF,66,69.0,2017,4,Delayed
EV,5,MKE,72,63.0,2017,4,Delayed
EV,5,LBB,59,123.0,2017,4,Delayed
UA,11,HNL,46,36.0,2017,4,Normal
UA,11,MSY,76,53.0,2017,4,Delayed
UA,11,EWR,38,118.0,2017,4,Delayed
UA,11,EWR,38,184.0,2017,4,Delayed
UA,11,DCA,29,43.0,2017,4,Delayed
UA,11,MIA,71,193.0,2017,4,Delayed
UA,11,EWR,38,75.0,2017,4,Delayed
UA,11,LAX,58,215.0,2017,4,Delayed
UA,11,SAT,98,162.0,2017,4,Delayed
UA,11,ORD,83,154.0,2017,4,Delayed
UA,11,TPA,112,56.0,2017,4,Delayed
UA,11,LAX,58,47.0,2017,4,Delayed
UA,11,PHX,88,136.0,2017,4,Delayed
UA,11,SFO,102,377.0,2017,4,Delayed
UA,11,FLL,39,57.0,2017,4,Delayed
AA,1,CLT,22,91.0,2017,4,Delayed
EV,5,DSM,33,18.0,2017,4,Normal
EV,5,MOB,74,50.0,2017,4,Normal
EV,5,AMA,3,133.0,2017,4,Delayed
EV,5,CLE,20,84.0,2017,4,Delayed
EV,5,MLU,73,178.0,2017,4,Delayed
EV,5,BTR,14,38.0,2017,4,Normal
EV,5,JAN,54,41.0,2017,4,Delayed
UA,11,LGA,63,39.0,2017,4,Delayed
UA,11,PHL,87,73.0,2017,4,Delayed
UA,11,MSY,76,122.0,2017,4,Delayed
UA,11,IAD,50,63.0,2017,4,Delayed
UA,11,SFO,102,160.0,2017,4,Delayed
UA,11,SFO,102,88.0,2017,4,Delayed
UA,11,EWR,38,202.0,2017,4,Delayed
UA,11,FLL,39,157.0,2017,4,Delayed
UA,11,JAX,55,30.0,2017,4,Normal
UA,11,SFO,102,39.0,2017,4,Delayed
UA,11,SFO,102,40.0,2017,4,Normal
UA,11,EWR,38,88.0,2017,4,Delayed
EV,5,GPT,40,29.0,2017,4,Normal
EV,5,CHS,19,34.0,2017,4,Normal
EV,5,PNS,90,44.0,2017,4,Normal
OO,10,MSP,75,82.0,2017,4,Delayed
OO,10,COS,24,96.0,2017,4,Delayed
OO,10,OKC,80,142.0,2017,4,Delayed
OO,10,ATL,6,81.0,2017,4,Delayed
NK,8,ORD,83,34.0,2017,4,Normal
AA,1,CLT,22,39.0,2017,4,Normal
AA,1,DFW,31,44.0,2017,4,Delayed
NK,8,MSY,76,104.0,2017,4,Delayed
EV,5,CLE,20,172.0,2017,4,Delayed
EV,5,STL,110,17.0,2017,4,Normal
EV,5,HOB,47,130.0,2017,4,Delayed
EV,5,STL,110,45.0,2017,4,Delayed
EV,5,AMA,3,15.0,2017,4,Normal
UA,11,MIA,71,112.0,2017,4,Delayed
UA,11,HNL,46,845.0,2017,4,Delayed
UA,11,IAD,50,383.0,2017,4,Delayed
UA,11,DEN,30,134.0,2017,4,Delayed
UA,11,SEA,101,138.0,2017,4,Delayed
UA,11,SNA,109,153.0,2017,4,Delayed
UA,11,MCO,68,17.0,2017,4,Normal
UA,11,SFO,102,48.0,2017,4,Delayed
UA,11,PHL,87,80.0,2017,4,Delayed
AA,1,DFW,31,21.0,2017,4,Normal
EV,5,MAF,66,137.0,2017,4,Delayed
UA,11,LAS,57,218.0,2017,4,Delayed
UA,11,ORD,83,196.0,2017,4,Delayed
UA,11,LGA,63,116.0,2017,4,Delayed
UA,11,BWI,15,82.0,2017,4,Delayed
UA,11,MFE,70,39.0,2017,4,Normal
UA,11,ORD,83,27.0,2017,4,Normal
UA,11,BWI,15,75.0,2017,4,Delayed
UA,11,DEN,30,374.0,2017,4,Delayed
UA,11,LAX,58,153.0,2017,4,Delayed
UA,11,MEM,69,35.0,2017,4,Normal
UA,11,DCA,29,27.0,2017,4,Normal
UA,11,ORD,83,204.0,2017,4,Delayed
UA,11,SFO,102,139.0,2017,4,Delayed
EV,5,OMA,81,76.0,2017,4,Delayed
EV,5,TYS,115,139.0,2017,4,Delayed
EV,5,LBB,59,192.0,2017,4,Delayed
OO,10,ORD,83,48.0,2017,4,Normal
OO,10,DTW,34,51.0,2017,4,Delayed
OO,10,ATL,6,17.0,2017,4,Normal
NK,8,BWI,15,190.0,2017,4,Delayed
UA,11,DEN,30,216.0,2017,4,Delayed
UA,11,HNL,46,99.0,2017,4,Delayed
UA,11,SAN,97,122.0,2017,4,Delayed
UA,11,ORD,83,98.0,2017,4,Delayed
UA,11,EWR,38,78.0,2017,4,Delayed
UA,11,SFO,102,15.0,2017,4,Normal
UA,11,LGA,63,59.0,2017,4,Delayed
UA,11,BOS,12,149.0,2017,4,Delayed
EV,5,OKC,80,103.0,2017,4,Delayed
EV,5,MAF,66,57.0,2017,4,Delayed
EV,5,LIT,64,47.0,2017,4,Normal
EV,5,AMA,3,293.0,2017,4,Delayed
OO,10,ORD,83,159.0,2017,4,Delayed
OO,10,DTW,34,249.0,2017,4,Delayed
OO,10,HRL,48,184.0,2017,4,Delayed
DL,4,ATL,6,48.0,2017,4,Delayed
EV,5,RIC,94,51.0,2017,4,Delayed
EV,5,CMH,23,21.0,2017,4,Normal
EV,5,MAF,66,15.0,2017,4,Normal
EV,5,BTR,14,96.0,2017,4,Delayed
OO,10,BOI,11,64.0,2017,4,Delayed
OO,10,BNA,10,28.0,2017,4,Normal
OO,10,OKC,80,138.0,2017,4,Delayed
OO,10,OKC,80,150.0,2017,4,Delayed
OO,10,ATL,6,68.0,2017,4,Delayed
OO,10,COS,24,71.0,2017,4,Delayed
NK,8,SAN,97,131.0,2017,4,Delayed
NK,8,FLL,39,406.0,2017,4,Delayed
NK,8,DTW,34,121.0,2017,4,Delayed
UA,11,EWR,38,73.0,2017,4,Delayed
UA,11,EWR,38,191.0,2017,4,Delayed
UA,11,DCA,29,78.0,2017,4,Delayed
UA,11,PHX,88,29.0,2017,4,Normal
UA,11,EWR,38,271.0,2017,4,Delayed
UA,11,AUS,7,58.0,2017,4,Delayed
UA,11,BWI,15,153.0,2017,4,Delayed
UA,11,FLL,39,64.0,2017,4,Delayed
UA,11,EWR,38,49.0,2017,4,Delayed
UA,11,SFO,102,73.0,2017,4,Delayed
UA,11,LAS,57,63.0,2017,4,Delayed
EV,5,LIT,64,177.0,2017,4,Delayed
EV,5,LRD,65,117.0,2017,4,Delayed
EV,5,BRO,13,46.0,2017,4,Delayed
EV,5,MKE,72,19.0,2017,4,Normal
EV,5,TUL,113,40.0,2017,4,Normal
EV,5,JAN,54,72.0,2017,4,Delayed
EV,5,BNA,10,74.0,2017,4,Delayed
AA,1,PHX,88,46.0,2017,4,Normal
F9,6,LAS,57,20.0,2017,4,Normal
F9,6,PHL,87,32.0,2017,4,Normal
EV,5,BRO,13,32.0,2017,4,Normal
EV,5,GPT,40,91.0,2017,4,Delayed
EV,5,DSM,33,74.0,2017,4,Delayed
EV,5,CHS,19,72.0,2017,4,Delayed
EV,5,XNA,117,305.0,2017,4,Delayed
EV,5,JAN,54,147.0,2017,4,Delayed
EV,5,CLE,20,27.0,2017,4,Normal
EV,5,LFT,62,16.0,2017,4,Normal
EV,5,MLU,73,287.0,2017,4,Delayed
EV,5,TUL,113,92.0,2017,4,Delayed
EV,5,BTR,14,34.0,2017,4,Normal
EV,5,ELP,37,74.0,2017,4,Delayed
EV,5,TUL,113,25.0,2017,4,Normal
EV,5,PNS,90,22.0,2017,4,Normal
EV,5,ORF,84,49.0,2017,4,Delayed
EV,5,BTR,14,150.0,2017,4,Delayed
EV,5,GSP,43,370.0,2017,4,Delayed
DL,4,ATL,6,78.0,2017,4,Delayed
DL,4,ATL,6,55.0,2017,4,Delayed
DL,4,SLC,107,340.0,2017,4,Delayed
NK,8,ATL,6,66.0,2017,4,Delayed
AA,1,MIA,71,53.0,2017,4,Normal
AA,1,CLT,22,74.0,2017,4,Delayed
AA,1,DFW,31,515.0,2017,4,Delayed
AA,1,DFW,31,692.0,2017,4,Delayed
NK,8,SAN,97,199.0,2017,4,Delayed
NK,8,MSY,76,48.0,2017,4,Normal
NK,8,DTW,34,1833.0,2017,4,Delayed
UA,11,SEA,101,51.0,2017,4,Normal
UA,11,SNA,109,159.0,2017,4,Delayed
UA,11,EWR,38,508.0,2017,4,Delayed
UA,11,AUS,7,43.0,2017,4,Normal
UA,11,LAX,58,32.0,2017,4,Normal
UA,11,MSY,76,269.0,2017,4,Delayed
UA,11,SFO,102,89.0,2017,4,Delayed
UA,11,MSY,76,175.0,2017,4,Delayed
UA,11,SAN,97,91.0,2017,4,Delayed
UA,11,CLT,22,465.0,2017,4,Delayed
UA,11,MIA,71,182.0,2017,4,Delayed
UA,11,SFO,102,103.0,2017,4,Delayed
UA,11,DCA,29,22.0,2017,4,Normal
UA,11,PHL,87,489.0,2017,4,Delayed
UA,11,LAX,58,62.0,2017,4,Delayed
UA,11,SMF,108,142.0,2017,4,Delayed
UA,11,LAS,57,33.0,2017,4,Normal
UA,11,AUS,7,414.0,2017,4,Delayed
UA,11,LAX,58,138.0,2017,4,Delayed
UA,11,DFW,31,57.0,2017,4,Delayed
UA,11,SAT,98,212.0,2017,4,Delayed
UA,11,LGA,63,38.0,2017,4,Normal
UA,11,LGA,63,281.0,2017,4,Delayed
UA,11,ORD,83,26.0,2017,4,Normal
UA,11,AUS,7,21.0,2017,4,Normal
UA,11,FLL,39,279.0,2017,4,Delayed
UA,11,RSW,96,319.0,2017,4,Delayed
UA,11,DEN,30,52.0,2017,4,Normal
UA,11,TPA,112,64.0,2017,4,Delayed
UA,11,SFO,102,266.0,2017,4,Delayed
UA,11,LAX,58,38.0,2017,4,Normal
UA,11,PDX,86,69.0,2017,4,Delayed
UA,11,TPA,112,413.0,2017,4,Delayed
UA,11,LAX,58,162.0,2017,4,Delayed
UA,11,SEA,101,37.0,2017,4,Normal
UA,11,SFO,102,224.0,2017,4,Delayed
UA,11,ORD,83,44.0,2017,4,Delayed
UA,11,SAT,98,16.0,2017,4,Normal
UA,11,SFO,102,35.0,2017,4,Normal
UA,11,EWR,38,163.0,2017,4,Delayed
UA,11,DEN,30,194.0,2017,4,Delayed
UA,11,SAN,97,34.0,2017,4,Normal
UA,11,MEM,69,25.0,2017,4,Normal
UA,11,SNA,109,103.0,2017,4,Delayed
UA,11,BOS,12,350.0,2017,4,Delayed
UA,11,DCA,29,50.0,2017,4,Delayed
UA,11,LGA,63,16.0,2017,4,Normal
UA,11,DEN,30,56.0,2017,4,Delayed
UA,11,SFO,102,292.0,2017,4,Delayed
UA,11,EWR,38,129.0,2017,4,Delayed
UA,11,MCO,68,254.0,2017,4,Delayed
AA,1,DFW,31,372.0,2017,4,Delayed
AA,1,CLT,22,260.0,2017,4,Delayed
EV,5,ICT,51,54.0,2017,4,Delayed
EV,5,ECP,35,375.0,2017,4,Delayed
EV,5,AEX,1,183.0,2017,4,Delayed
EV,5,LCH,60,66.0,2017,4,Delayed
EV,5,LIT,64,87.0,2017,4,Delayed
EV,5,LIT,64,141.0,2017,4,Delayed
EV,5,LRD,65,48.0,2017,4,Normal
EV,5,BRO,13,144.0,2017,4,Delayed
EV,5,VPS,116,87.0,2017,4,Delayed
EV,5,MKE,72,267.0,2017,4,Delayed
EV,5,CRP,25,25.0,2017,4,Normal
EV,5,CRP,25,46.0,2017,4,Delayed
EV,5,MOB,74,220.0,2017,4,Delayed
EV,5,BHM,9,96.0,2017,4,Delayed
AS,2,SEA,101,20.0,2017,4,Normal
UA,11,MEM,69,227.0,2017,4,Delayed
UA,11,EWR,38,50.0,2017,4,Normal
UA,11,ORD,83,321.0,2017,4,Delayed
UA,11,MFE,70,134.0,2017,4,Delayed
UA,11,HNL,46,60.0,2017,4,Delayed
UA,11,PHX,88,24.0,2017,4,Normal
UA,11,SNA,109,59.0,2017,4,Delayed
UA,11,DEN,30,200.0,2017,4,Delayed
UA,11,ORD,83,99.0,2017,4,Delayed
UA,11,TUS,114,59.0,2017,4,Normal
EV,5,CLE,20,59.0,2017,4,Delayed
EV,5,TUL,113,24.0,2017,4,Normal
EV,5,PNS,90,197.0,2017,4,Delayed
EV,5,IND,52,88.0,2017,4,Delayed
EV,5,AMA,3,97.0,2017,4,Delayed
EV,5,GRK,41,73.0,2017,4,Delayed
EV,5,RIC,94,368.0,2017,4,Delayed
EV,5,CMH,23,224.0,2017,4,Delayed
EV,5,SHV,104,222.0,2017,4,Delayed
EV,5,TYS,115,406.0,2017,4,Delayed
EV,5,STL,110,337.0,2017,4,Delayed
EV,5,SHV,104,57.0,2017,4,Normal
EV,5,HRL,48,170.0,2017,4,Delayed
EV,5,MAF,66,28.0,2017,4,Normal
EV,5,MEM,69,139.0,2017,4,Delayed
EV,5,MOB,74,114.0,2017,4,Delayed
EV,5,HOB,47,124.0,2017,4,Delayed
EV,5,SHV,104,1616.0,2017,4,Delayed
OO,10,BNA,10,1817.0,2017,4,Delayed
OO,10,AUS,7,30.0,2017,4,Normal
OO,10,HRL,48,168.0,2017,4,Delayed
OO,10,ORD,83,163.0,2017,4,Delayed
OO,10,DTW,34,55.0,2017,4,Normal
OO,10,DSM,33,63.0,2017,4,Delayed
OO,10,SLC,107,145.0,2017,4,Delayed
OO,10,BOI,11,48.0,2017,4,Normal
OO,10,CVG,27,314.0,2017,4,Delayed
OO,10,BNA,10,42.0,2017,4,Delayed
OO,10,ABQ,0,47.0,2017,4,Delayed
OO,10,ATL,6,70.0,2017,4,Delayed
UA,11,LAX,58,26.0,2017,4,Normal
UA,11,SAT,98,57.0,2017,4,Delayed
UA,11,AUS,7,61.0,2017,4,Delayed
UA,11,OKC,80,23.0,2017,4,Normal
UA,11,TPA,112,141.0,2017,4,Delayed
UA,11,MSY,76,88.0,2017,4,Delayed
AA,1,MIA,71,33.0,2017,4,Normal
EV,5,ICT,51,47.0,2017,4,Delayed
EV,5,AMA,3,73.0,2017,4,Delayed
EV,5,MEM,69,53.0,2017,4,Delayed
EV,5,SHV,104,39.0,2017,4,Delayed
EV,5,MAF,66,15.0,2017,4,Normal
